Volcano Number,Volcano Name,Eruption Number,Start Year,Start Month,Latitude,Longitude
263310,Tengger Caldera,16063,2004,6,-7.942,112.95
273030,Mayon,16814,2004,6,13.257,123.685
267040,Awu,16570,2004,6,3.689,125.447
341090,Popocatepetl,10552,2004,5,19.023,-98.622
268030,Ibu,16581,2004,5,1.488,127.63
223020,Nyamuragira,14083,2004,5,-1.408,29.2
233020,"Fournaise, Piton de la",14385,2004,5,-21.244,55.708
252120,Ulawun,15072,2004,4,-5.05,151.33
284200,Anatahan,18536,2004,4,16.35,145.67
267020,Karangetang,16540,2004,4,2.781,125.407
344040,Telica,10937,2004,3,12.606,-86.84
243060,Tofua,14752,2004,3,-19.75,-175.07
255060,Kavachi,15179,2004,3,-8.991,157.979
282060,Kikai,17003,2004,3,30.793,130.305
360050,Soufriere Hills,12347,2004,3,16.72,-62.18
285050,Tokachidake,18661,2004,2,43.418,142.686
311360,Shishaldin,20100,2004,2,54.756,-163.97
312070,Veniaminof,20174,2004,2,56.17,-159.38
257060,Epi,15332,2004,2,-16.68,168.37
211060,Etna,13838,2004,2,37.748,14.999
264160,Egon,16275,2004,1,-8.676,122.455
252010,Langila,14999,2004,1,-5.525,148.42
300250,Bezymianny,19382,2004,1,55.972,160.595
282110,Asosan,17349,2004,1,32.884,131.104
251020,Manam,14933,2003,10,-4.08,145.037
344100,Masaya,11038,2003,9,11.984,-86.161
266100,Lokon-Empung,16463,2003,9,1.358,124.792
357070,"Chillan, Nevados de",11992,2003,8,-36.868,-71.378
268060,Gamalama,16675,2003,7,0.8,127.33
354006,Sabancaya,11752,2003,7,-15.787,-71.857
300250,Bezymianny,19381,2003,7,55.972,160.595
263200,Dieng Volcanic Complex,15791,2003,7,-7.2,109.879
282110,Asosan,17348,2003,7,32.884,131.104
284211,NW Rota-1,18539,2003,7,14.601,144.775
264200,Leroboleng,16308,2003,6,-8.365,122.833
344020,San Cristobal,10890,2003,6,12.702,-87.004
234010,Heard,14410,2003,6,-53.106,73.513
257050,Lopevi,15318,2003,6,-16.507,168.346
334040,Northern EPR at 10.7¡N,10326,2003,5,10.73,-103.58
233020,"Fournaise, Piton de la",14384,2003,5,-21.244,55.708
264180,Lewotobi,16304,2003,5,-8.542,122.775
357120,Villarrica,12180,2003,5,-39.42,-71.93
251020,Manam,14932,2003,5,-4.08,145.037
284200,Anatahan,18535,2003,5,16.35,145.67
390090,Saunders,13219,2003,5,-57.8,-26.483
290360,Chikurachki,18856,2003,4,50.324,155.461
244000,Vailulu'u,14803,2003,4,-14.215,-169.058
252120,Ulawun,15071,2003,4,-5.05,151.33
242050,Monowai,14720,2003,4,-25.887,-177.188
357110,Llaima,12075,2003,4,-38.692,-71.729
273030,Mayon,16812,2003,3,13.257,123.685
211060,Etna,13837,2003,3,37.748,14.999
272020,Kanlaon,16748,2003,3,10.412,123.132
282060,Kikai,17002,2003,2,30.793,130.305
283110,Asamayama,17809,2003,2,36.406,138.523
300250,Bezymianny,19380,2002,12,55.972,160.595
266100,Lokon-Empung,16462,2002,12,1.358,124.792
272020,Kanlaon,16747,2002,11,10.412,123.132
300260,Klyuchevskoy,19480,2002,11,56.056,160.642
233020,"Fournaise, Piton de la",14383,2002,11,-21.244,55.708
263100,Papandayan,15688,2002,11,-7.32,107.73
352010,Reventador,11446,2002,11,-0.077,-77.656
242050,Monowai,14719,2002,11,-25.887,-177.188
251020,Manam,14931,2002,10,-4.08,145.037
211060,Etna,13836,2002,10,37.748,14.999
355100,Lascar,11875,2002,10,-23.37,-67.73
344040,Telica,10936,2002,10,12.606,-86.84
357110,Llaima,12074,2002,10,-38.692,-71.729
264180,Lewotobi,16300,2002,10,-8.542,122.775
273030,Mayon,16811,2002,10,13.257,123.685
352020,Guagua Pichincha,11499,2002,10,-0.171,-78.598
252140,Rabaul,15098,2002,10,-4.271,152.203
267010,Ruang,16493,2002,9,2.3,125.37
312070,Veniaminof,20173,2002,9,56.17,-159.38
252120,Ulawun,15066,2002,8,-5.05,151.33
284090,Izu-Torishima,18372,2002,8,30.484,140.303
252080,Witori,15027,2002,8,-5.576,150.516
223020,Nyamuragira,14082,2002,7,-1.408,29.2
311161,Korovin,19765,2002,7,52.381,-174.166
390090,Saunders,13218,2002,7,-57.8,-26.483
263340,Raung,16162,2002,6,-8.119,114.056
351080,Galeras,11376,2002,6,1.22,-77.37
342110,Pacaya,19886,2002,5,14.382,-90.601
344020,San Cristobal,10889,2002,5,12.702,-87.004
252010,Langila,14998,2002,5,-5.525,148.42
242050,Monowai,14718,2002,5,-25.887,-177.188
223030,Nyiragongo,14107,2002,5,-1.52,29.25
282060,Kikai,17001,2002,5,30.793,130.305
256010,Tinakula,15207,2002,4,-10.386,165.804
352020,Guagua Pichincha,11498,2002,4,-0.171,-78.598
300260,Klyuchevskoy,19479,2002,4,56.056,160.642
257060,Epi,15331,2002,3,-16.68,168.37
266100,Lokon-Empung,16461,2002,2,1.358,124.792
290360,Chikurachki,18855,2002,1,50.324,155.461
223030,Nyiragongo,14106,2002,1,-1.52,29.25
343100,San Miguel,10866,2002,1,13.434,-88.269
251020,Manam,14930,2002,1,-4.08,145.037
233020,"Fournaise, Piton de la",14382,2002,1,-21.244,55.708
342090,Fuego,10733,2002,1,14.473,-90.88
211060,Etna,13835,2001,12,37.748,14.999
300250,Bezymianny,19379,2001,12,55.972,160.595
360160,Kick 'em Jenny,12468,2001,12,12.3,-61.64
352020,Guagua Pichincha,11497,2001,11,-0.171,-78.598
385052,Unnamed,13144,2001,11,-32.958,-5.22
300130,Karymsky,19187,2001,11,54.049,159.443
342110,Pacaya,19880,2001,10,14.382,-90.601
300100,Avachinsky,19104,2001,10,53.256,158.836
390081,Montagu Island,13205,2001,10,-58.445,-26.374
243091,Unnamed,14772,2001,9,-18.325,-174.365
261160,Talang,15494,2001,9,-0.979,100.681
284120,Ioto,18421,2001,9,24.751,141.289
390090,Saunders,13217,2001,9,-57.8,-26.483
252120,Ulawun,15065,2001,8,-5.05,151.33
300250,Bezymianny,19378,2001,7,55.972,160.595
262000,Krakatau,15625,2001,7,-6.102,105.423
211060,Etna,13832,2001,7,37.748,14.999
251020,Manam,14929,2001,6,-4.08,145.037
233020,"Fournaise, Piton de la",14381,2001,6,-21.244,55.708
257050,Lopevi,15317,2001,6,-16.507,168.346
268030,Ibu,16580,2001,5,1.488,127.63
261170,Kerinci,15528,2001,5,-1.697,101.264
344020,San Cristobal,10888,2001,5,12.702,-87.004
234011,McDonald Islands,14397,2001,5,-53.03,72.6
284141,Ahyi,18474,2001,4,20.42,145.03
344100,Masaya,11037,2001,4,11.984,-86.161
261140,Marapi,15478,2001,4,-0.38,100.474
233020,"Fournaise, Piton de la",14380,2001,3,-21.244,55.708
241040,White Island,14495,2001,2,-37.52,177.18
223020,Nyamuragira,14081,2001,2,-1.408,29.2
311240,Cleveland,19816,2001,2,52.825,-169.944
344040,Telica,10935,2001,1,12.606,-86.84
252120,Ulawun,15064,2001,1,-5.05,151.33
264090,Inielika,16258,2001,1,-8.73,120.98
284040,Miyakejima,18274,2001,1,34.094,139.526
273030,Mayon,16810,2001,1,13.257,123.685
261030,Peuet Sague,15395,2000,12,4.914,96.329
282030,Suwanosejima,16946,2000,12,29.638,129.714
263310,Tengger Caldera,16062,2000,11,-7.942,112.95
256010,Tinakula,15206,2000,11,-10.386,165.804
282060,Kikai,17000,2000,10,30.793,130.305
252120,Ulawun,15063,2000,9,-5.05,151.33
285020,Hokkaido-Komagatake,18582,2000,9,42.063,140.677
261220,Kaba,15548,2000,8,-3.522,102.615
342110,Pacaya,10763,2000,8,14.382,-90.601
390090,Saunders,13204,2000,8,-57.8,-26.483
300260,Klyuchevskoy,19478,2000,7,56.056,160.642
355100,Lascar,11873,2000,7,-23.37,-67.73
300250,Bezymianny,19377,2000,7,55.972,160.595
273030,Mayon,16809,2000,7,13.257,123.685
263340,Raung,16161,2000,7,-8.119,114.056
357090,Copahue,12011,2000,7,-37.856,-71.183
300060,Mutnovsky,18973,2000,6,52.449,158.196
284040,Miyakejima,18273,2000,6,34.094,139.526
233020,"Fournaise, Piton de la",14379,2000,6,-21.244,55.708
251020,Manam,14928,2000,6,-4.08,145.037
262000,Krakatau,15624,2000,5,-6.102,105.423
224010,Cameroon,14135,2000,5,4.203,9.17
266030,Soputan,16435,2000,5,1.112,124.737
266100,Lokon-Empung,16460,2000,5,1.358,124.792
354006,Sabancaya,11751,2000,4,-15.787,-71.857
285030,Toya,18602,2000,3,42.544,140.839
351080,Galeras,11375,2000,3,1.22,-77.37
300060,Mutnovsky,18972,2000,3,52.449,158.196
300250,Bezymianny,19376,2000,3,55.972,160.595
261140,Marapi,15477,2000,3,-0.38,100.474
234010,Heard,14409,2000,3,-53.106,73.513
241040,White Island,14494,2000,3,-37.52,177.18
255020,Bagana,15139,2000,2,-6.137,155.196
372070,Hekla,12754,2000,2,63.983,-19.666
282030,Suwanosejima,16945,2000,2,29.638,129.714
233020,"Fournaise, Piton de la",14378,2000,2,-21.244,55.708
300260,Klyuchevskoy,19477,2000,2,56.056,160.642
223020,Nyamuragira,14080,2000,1,-1.408,29.2
282060,Kikai,16999,2000,1,30.793,130.305
344120,Concepcion,11072,1999,12,11.538,-85.622
344100,Masaya,11036,1999,11,11.984,-86.161
255060,Kavachi,15178,1999,11,-8.991,157.979
252120,Ulawun,15062,1999,10,-5.05,151.33
290100,Moyorodake [Medvezhia],18765,1999,10,45.389,148.838
352080,Tungurahua,11643,1999,10,-1.467,-78.442
284120,Ioto,18420,1999,9,24.751,141.289
300270,Sheveluch,19594,1999,8,56.653,161.36
344070,"Negro, Cerro",10970,1999,8,12.506,-86.702
263340,Raung,16156,1999,7,-8.119,114.056
233020,"Fournaise, Piton de la",14377,1999,7,-21.244,55.708
263350,Ijen,16175,1999,6,-8.058,114.242
273030,Mayon,16808,1999,6,13.257,123.685
282030,Suwanosejima,16944,1999,6,29.638,129.714
242050,Monowai,14717,1999,6,-25.887,-177.188
264250,Iliwerung,16350,1999,5,-8.53,123.57
342090,Fuego,10732,1999,5,14.473,-90.88
344040,Telica,10934,1999,5,12.606,-86.84
256010,Tinakula,15205,1999,5,-10.386,165.804
263180,Slamet,15763,1999,5,-7.242,109.208
344020,San Cristobal,10887,1999,5,12.702,-87.004
261140,Marapi,15476,1999,4,-0.38,100.474
377020,East Gakkel Ridge at 85¡E,12976,1999,4,85.608,85.25
300270,Sheveluch,19588,1999,4,56.653,161.36
264180,Lewotobi,16299,1999,3,-8.542,122.775
224010,Cameroon,14134,1999,3,4.203,9.17
261170,Kerinci,15527,1999,3,-1.697,101.264
267020,Karangetang,16539,1999,3,2.781,125.407
264010,Batur,16206,1999,3,-8.242,115.375
311360,Shishaldin,20097,1999,3,54.756,-163.97
261030,Peuet Sague,15394,1999,3,4.914,96.329
300250,Bezymianny,19375,1999,2,55.972,160.595
255060,Kavachi,15176,1999,2,-8.991,157.979
262000,Krakatau,15623,1999,2,-6.102,105.423
300260,Klyuchevskoy,19476,1999,2,56.056,160.642
257060,Epi,15330,1999,2,-16.68,168.37
243030,Unnamed,14729,1999,1,-20.852,-175.55
282030,Suwanosejima,16943,1999,1,29.638,129.714
268030,Ibu,16579,1998,12,1.488,127.63
373010,Grimsvotn,12841,1998,12,64.416,-17.316
382050,Terceira,19963,1998,11,38.73,-27.32
357040,Planchon-Peteroa,11946,1998,11,-35.223,-70.568
357110,Llaima,12073,1998,11,-38.692,-71.729
285070,Akan,18703,1998,11,43.384,144.013
311360,Shishaldin,20096,1998,11,54.756,-163.97
261170,Kerinci,15526,1998,11,-1.697,101.264
285020,Hokkaido-Komagatake,18581,1998,10,42.063,140.677
223020,Nyamuragira,14079,1998,10,-1.408,29.2
353060,"Azul, Cerro",11729,1998,9,-0.92,-91.408
344100,Masaya,11035,1998,9,11.984,-86.161
241040,White Island,14493,1998,8,-37.52,177.18
312110,Chiginagak,20199,1998,8,57.135,-156.99
352020,Guagua Pichincha,11496,1998,8,-0.171,-78.598
300260,Klyuchevskoy,19475,1998,7,56.056,160.642
257050,Lopevi,15316,1998,7,-16.507,168.346
267020,Karangetang,16538,1998,7,2.781,125.407
261170,Kerinci,15525,1998,7,-1.697,101.264
264010,Batur,16205,1998,7,-8.242,115.375
300250,Bezymianny,19374,1998,6,55.972,160.595
300270,Sheveluch,19587,1998,5,56.653,161.36
311161,Korovin,19764,1998,5,52.381,-174.166
282060,Kikai,16998,1998,4,30.793,130.305
261030,Peuet Sague,15393,1998,4,4.914,96.329
357110,Llaima,12072,1998,4,-38.692,-71.729
283090,Niigata-Yakeyama,17551,1998,3,36.921,138.036
241040,White Island,14492,1998,3,-37.52,177.18
233020,"Fournaise, Piton de la",14376,1998,3,-21.244,55.708
357120,Villarrica,12179,1998,2,-39.42,-71.93
345020,Rincon de la Vieja,11106,1998,2,10.83,-85.324
331021,Axial Seamount,20713,1998,1,45.95,-130
343100,San Miguel,10865,1997,12,13.434,-88.269
242050,Monowai,14716,1997,12,-25.887,-177.188
300250,Bezymianny,19373,1997,12,55.972,160.595
341040,Colima,10475,1997,11,19.514,-103.62
283090,Niigata-Yakeyama,17550,1997,10,36.921,138.036
241100,Ruapehu,14667,1997,10,-39.28,175.57
300260,Klyuchevskoy,19474,1997,9,56.056,160.642
283260,Akita-Yakeyama,18090,1997,8,39.964,140.757
360101,"Watt, Morne",12374,1997,7,15.307,-61.305
282060,Kikai,16997,1997,7,30.793,130.305
264050,Sangeang Api,16252,1997,7,-8.2,119.07
344100,Masaya,11034,1997,6,11.984,-86.161
311360,Shishaldin,20095,1997,6,54.756,-163.97
344020,San Cristobal,10886,1997,5,12.702,-87.004
390090,Saunders,13203,1997,5,-57.8,-26.483
283260,Akita-Yakeyama,18089,1997,5,39.964,140.757
300250,Bezymianny,19372,1997,5,55.972,160.595
311240,Cleveland,19815,1997,5,52.825,-169.944
242050,Monowai,14715,1997,4,-25.887,-177.188
263340,Raung,16155,1997,4,-8.119,114.056
262000,Krakatau,15622,1997,3,-6.102,105.423
352020,Guagua Pichincha,11495,1997,3,-0.171,-78.598
357110,Llaima,12071,1997,3,-38.692,-71.729
300270,Sheveluch,19586,1997,3,56.653,161.36
311190,Amukta,19790,1997,3,52.5,-171.252
311290,Okmok,19851,1997,2,53.43,-168.13
255060,Kavachi,15174,1997,1,-8.991,157.979
263200,Dieng Volcanic Complex,15790,1996,12,-7.2,109.879
282030,Suwanosejima,16942,1996,12,29.638,129.714
234011,McDonald Islands,14396,1996,12,-53.03,72.6
344100,Masaya,11033,1996,12,11.984,-86.161
290390,Alaid,18891,1996,12,50.861,155.565
223020,Nyamuragira,14078,1996,12,-1.408,29.2
285070,Akan,18702,1996,11,43.384,144.013
300260,Klyuchevskoy,19473,1996,11,56.056,160.642
355100,Lascar,11872,1996,10,-23.37,-67.73
390090,Saunders,13216,1996,10,-57.8,-26.483
267020,Karangetang,16537,1996,10,2.781,125.407
373010,Grimsvotn,12840,1996,9,64.416,-17.316
242050,Monowai,14714,1996,9,-25.887,-177.188
311190,Amukta,19789,1996,9,52.5,-171.252
357120,Villarrica,12178,1996,9,-39.42,-71.93
312030,Pavlof,20151,1996,9,55.417,-161.894
283170,Adatarayama,17913,1996,9,37.647,140.281
261170,Kerinci,15522,1996,8,-1.697,101.264
272020,Kanlaon,16746,1996,8,10.412,123.132
300250,Bezymianny,19371,1996,7,55.972,160.595
262000,Krakatau,15619,1996,7,-6.102,105.423
268060,Gamalama,16674,1996,7,0.8,127.33
334070,Galapagos Rift,10348,1996,7,0.792,-86.15
284170,Pagan,18521,1996,7,18.13,145.8
241100,Ruapehu,14666,1996,6,-39.28,175.57
257040,Ambrym,15295,1996,6,-16.25,168.12
345040,Poas,11188,1996,4,10.2,-84.233
341090,Popocatepetl,10551,1996,3,19.023,-98.622
285020,Hokkaido-Komagatake,18580,1996,3,42.063,140.677
331031,North Gorda Ridge Segment,20722,1996,2,42.67,-126.78
332000,Loihi,20732,1996,2,18.92,-155.27
258001,Eastern Gemini Seamount,15356,1996,2,-20.98,170.28
282100,Unzendake,17182,1996,2,32.761,130.299
357120,Villarrica,12174,1996,1,-39.42,-71.93
300130,Karymsky,19186,1996,1,54.049,159.443
300125,Akademia Nauk,19125,1996,1,53.98,159.45
311360,Shishaldin,20094,1995,12,54.756,-163.97
234000,Boomerang Seamount,14393,1995,12,-37.721,77.825
252140,Rabaul,15097,1995,11,-4.271,152.203
242050,Monowai,14713,1995,11,-25.887,-177.188
312070,Veniaminof,20172,1995,11,56.17,-159.38
267020,Karangetang,16536,1995,11,2.781,125.407
345020,Rincon de la Vieja,11105,1995,11,10.83,-85.324
357110,Llaima,12070,1995,10,-38.692,-71.729
284202,Ruby,18534,1995,10,15.62,145.57
282120,Kujusan,17365,1995,10,33.086,131.249
390090,Saunders,13215,1995,10,-57.8,-26.483
357090,Copahue,12010,1995,9,-37.856,-71.183
300250,Bezymianny,19370,1995,9,55.972,160.595
263310,Tengger Caldera,16061,1995,9,-7.942,112.95
355040,Irruputuncu,11828,1995,9,-20.73,-68.55
360050,Soufriere Hills,12346,1995,7,16.72,-62.18
256010,Tinakula,15204,1995,7,-10.386,165.804
241040,White Island,14491,1995,6,-37.52,177.18
311110,Kanaga,19722,1995,6,51.923,-177.168
243070,Metis Shoal,14767,1995,6,-19.18,-174.87
344070,"Negro, Cerro",10966,1995,5,12.506,-86.702
312070,Veniaminof,20171,1995,4,56.17,-159.38
390090,Saunders,13214,1995,4,-57.8,-26.483
357120,Villarrica,12173,1995,4,-39.42,-71.93
384010,Fogo,13137,1995,4,14.95,-24.35
263340,Raung,16153,1995,3,-8.119,114.056
263310,Tengger Caldera,16060,1995,3,-7.942,112.95
257030,Ambae,15236,1995,3,-15.4,167.83
283070,Yakedake,17524,1995,2,36.227,137.587
311310,Makushin,19992,1995,1,53.891,-166.923
353010,Fernandina,11675,1995,1,-0.37,-91.55
343100,San Miguel,10864,1995,1,13.434,-88.269
241100,Ruapehu,14664,1995,1,-39.28,175.57
244000,Vailulu'u,14802,1995,1,-14.215,-169.058
341090,Popocatepetl,10550,1994,12,19.023,-98.622
260010,Barren Island,15384,1994,12,12.278,93.858
257040,Ambrym,15290,1994,12,-16.25,168.12
357090,Copahue,12009,1994,12,-37.856,-71.183
345060,Irazu,11232,1994,12,9.979,-83.852
273010,Bulusan,16769,1994,11,12.769,124.056
355100,Lascar,11871,1994,11,-23.37,-67.73
311240,Cleveland,19814,1994,10,52.825,-169.944
261230,Dempo,15573,1994,10,-4.016,103.121
357120,Villarrica,12172,1994,9,-39.42,-71.93
252140,Rabaul,15096,1994,9,-4.271,152.203
222120,"Lengai, Ol Doinyo",14024,1994,9,-2.764,35.914
300260,Klyuchevskoy,19472,1994,9,56.056,160.642
284120,Ioto,18419,1994,8,24.751,141.289
264010,Batur,16204,1994,8,-8.242,115.375
344040,Telica,10933,1994,7,12.606,-86.84
341040,Colima,10474,1994,7,19.514,-103.62
355100,Lascar,11870,1994,7,-23.37,-67.73
263340,Raung,16152,1994,7,-8.119,114.056
300250,Bezymianny,19369,1994,7,55.972,160.595
223020,Nyamuragira,14077,1994,7,-1.408,29.2
223030,Nyiragongo,14105,1994,6,-1.52,29.25
211060,Etna,13831,1994,6,37.748,14.999
264030,Rinjani,16224,1994,6,-8.42,116.47
311240,Cleveland,19813,1994,5,52.825,-169.944
357110,Llaima,12069,1994,5,-38.692,-71.729
282110,Asosan,17347,1994,5,32.884,131.104
252120,Ulawun,15061,1994,4,-5.05,151.33
262000,Krakatau,15618,1994,3,-6.102,105.423
345040,Poas,11187,1994,3,10.2,-84.233
263350,Ijen,16174,1994,2,-8.058,114.242
268060,Gamalama,16673,1994,1,0.8,127.33
311110,Kanaga,19721,1994,1,51.923,-177.168
355100,Lascar,11869,1993,12,-23.37,-67.73
353040,Alcedo,11696,1993,12,-0.43,-91.12
251050,Long Island,14965,1993,11,-5.358,147.12
300250,Bezymianny,19368,1993,10,55.972,160.595
264250,Iliwerung,16349,1993,9,-8.53,123.57
311360,Shishaldin,20091,1993,9,54.756,-163.97
272020,Kanlaon,16745,1993,8,10.412,123.132
311310,Makushin,19991,1993,8,53.891,-166.923
211060,Etna,13827,1993,8,37.748,14.999
312070,Veniaminof,20170,1993,7,56.17,-159.38
263350,Ijen,16173,1993,7,-8.058,114.242
331020,CoAxial Segment,20712,1993,6,46.52,-129.58
264220,Iliboleng,16328,1993,6,-8.342,123.258
344100,Masaya,11032,1993,6,11.984,-86.161
311180,Seguam,19782,1993,5,52.315,-172.51
268060,Gamalama,16672,1993,5,0.8,127.33
263340,Raung,16151,1993,4,-8.119,114.056
352020,Guagua Pichincha,11494,1993,3,-0.171,-78.598
273083,Pinatubo,16869,1993,2,15.13,120.35
211060,Etna,13826,1993,2,37.748,14.999
273030,Mayon,16807,1993,2,13.257,123.685
355100,Lascar,11868,1993,1,-23.37,-67.73
341021,Socorro,10377,1993,1,18.78,-110.95
263200,Dieng Volcanic Complex,15789,1993,1,-7.2,109.879
284170,Pagan,18520,1993,1,18.13,145.8
351080,Galeras,11374,1993,1,1.22,-77.37
252120,Ulawun,15060,1993,1,-5.05,151.33
234010,Heard,14408,1993,1,-53.106,73.513
311180,Seguam,19781,1992,12,52.315,-172.51
311320,Akutan,20038,1992,12,54.134,-165.986
234011,McDonald Islands,14395,1992,12,-53.03,72.6
284130,Fukutoku-Oka-no-Ba,18458,1992,11,24.285,141.481
262000,Krakatau,15617,1992,11,-6.102,105.423
345040,Poas,11186,1992,10,10.2,-84.233
300260,Klyuchevskoy,19471,1992,9,56.056,160.642
357120,Villarrica,12171,1992,9,-39.42,-71.93
233020,"Fournaise, Piton de la",14375,1992,8,-21.244,55.708
357110,Llaima,12068,1992,8,-38.692,-71.729
357090,Copahue,12008,1992,7,-37.856,-71.183
273083,Pinatubo,16868,1992,7,15.13,120.35
311300,Bogoslof,19863,1992,7,53.93,-168.03
313040,Spurr,20399,1992,6,61.299,-152.251
272020,Kanlaon,16744,1992,6,10.412,123.132
234010,Heard,14407,1992,5,-53.106,73.513
282110,Asosan,17346,1992,4,32.884,131.104
284170,Pagan,18519,1992,4,18.13,145.8
344070,"Negro, Cerro",10965,1992,4,12.506,-86.702
267040,Awu,16569,1992,4,3.689,125.447
300250,Bezymianny,19367,1992,3,55.972,160.595
311320,Akutan,20037,1992,3,54.134,-165.986
345040,Poas,11185,1992,2,10.2,-84.233
241100,Ruapehu,14662,1992,2,-39.28,175.57
300260,Klyuchevskoy,19470,1992,1,56.056,160.642
263250,Merapi,15922,1992,1,-7.54,110.446
272020,Kanlaon,16743,1992,1,10.412,123.132
211060,Etna,13825,1991,12,37.748,14.999
282090,Kirishimayama,17162,1991,12,31.934,130.862
334050,Northern EPR at 9.8¡N,10345,1991,12,9.83,-104.3
311340,Westdahl,20046,1991,11,54.516,-164.65
264220,Iliboleng,16327,1991,11,-8.342,123.258
355100,Lascar,11867,1991,10,-23.37,-67.73
353080,Marchena,11730,1991,9,0.33,-90.47
223020,Nyamuragira,14076,1991,9,-1.408,29.2
311320,Akutan,20036,1991,9,54.134,-165.986
263340,Raung,16150,1991,9,-8.119,114.056
357120,Villarrica,12170,1991,8,-39.42,-71.93
358057,"Hudson, Cerro",12299,1991,8,-45.9,-72.97
233020,"Fournaise, Piton de la",14374,1991,7,-21.244,55.708
233010,Karthala,14204,1991,7,-11.75,43.38
241100,Ruapehu,14661,1991,7,-39.28,175.57
261030,Peuet Sague,15376,1991,7,4.914,96.329
267020,Karangetang,16535,1991,7,2.781,125.407
243070,Metis Shoal,14766,1991,6,-19.18,-174.87
266030,Soputan,16432,1991,5,1.112,124.737
266100,Lokon-Empung,16459,1991,5,1.358,124.792
283040,Ontakesan,20963,1991,5,35.893,137.48
264180,Lewotobi,16298,1991,5,-8.542,122.775
264220,Iliboleng,16326,1991,5,-8.342,123.258
345020,Rincon de la Vieja,11104,1991,5,10.83,-85.324
255060,Kavachi,15173,1991,5,-8.991,157.979
353010,Fernandina,11674,1991,4,-0.37,-91.55
300260,Klyuchevskoy,19469,1991,4,56.056,160.642
273083,Pinatubo,16867,1991,4,15.13,120.35
260010,Barren Island,15383,1991,4,12.278,93.858
